APMC,Commodity,cluster,date,modal_price,deseasonalize_price
Sangali,Lentil,Sangali-Lentil,2014-10-01,4777,7037.933894269496
Sangali,Lentil,Sangali-Lentil,2015-10-01,7627,7133.116370858394
Sangali,Lentil,Sangali-Lentil,2016-10-01,6577,7018.311095344082
Sangali,Lentil,Sangali-Lentil,2014-09-01,4585,6465.970224213064
Sangali,Lentil,Sangali-Lentil,2015-09-01,7108,5959.338083835139
Sangali,Lentil,Sangali-Lentil,2016-09-01,6380,5811.086067993075
Sangali,Sorgum(Jawar),Sangali-Sorgum(Jawar),2015-04-01,2174,2219.769097222222
Sangali,Sorgum(Jawar),Sangali-Sorgum(Jawar),2016-04-01,2333,2173.9774305555557
Sangali,Sorgum(Jawar),Sangali-Sorgum(Jawar),2015-08-01,2107,2146.7690972222226
Sangali,Sorgum(Jawar),Sangali-Sorgum(Jawar),2016-08-01,2302,2073.144097222222
Sangali,Sorgum(Jawar),Sangali-Sorgum(Jawar),2014-12-01,2230,2050.6024305555557
Sangali,Sorgum(Jawar),Sangali-Sorgum(Jawar),2015-12-01,2439,2131.9774305555557
Sangali,Sorgum(Jawar),Sangali-Sorgum(Jawar),2015-02-01,2143,2164.0399305555557
Sangali,Sorgum(Jawar),Sangali-Sorgum(Jawar),2016-02-01,2317,2167.3524305555557
Sangali,Sorgum(Jawar),Sangali-Sorgum(Jawar),2015-01-01,2125,2184.894097222222
Sangali,Sorgum(Jawar),Sangali-Sorgum(Jawar),2016-01-01,2366,2198.8940972222226
Sangali,Sorgum(Jawar),Sangali-Sorgum(Jawar),2015-07-01,2073,2217.644097222222
Sangali,Sorgum(Jawar),Sangali-Sorgum(Jawar),2016-07-01,2223,2234.9357638888887
Sangali,Sorgum(Jawar),Sangali-Sorgum(Jawar),2015-06-01,2168,2248.769097222222
Sangali,Sorgum(Jawar),Sangali-Sorgum(Jawar),2016-06-01,2245,2261.9774305555557
Sangali,Sorgum(Jawar),Sangali-Sorgum(Jawar),2015-03-01,2198,2273.7690972222226
Sangali,Sorgum(Jawar),Sangali-Sorgum(Jawar),2016-03-01,2356,2282.144097222222
Sangali,Sorgum(Jawar),Sangali-Sorgum(Jawar),2015-05-01,2152,2291.6024305555557
Sangali,Sorgum(Jawar),Sangali-Sorgum(Jawar),2016-05-01,2276,2305.9774305555557
Sangali,Sorgum(Jawar),Sangali-Sorgum(Jawar),2014-11-01,2214,2322.0399305555557
Sangali,Sorgum(Jawar),Sangali-Sorgum(Jawar),2015-11-01,2341,2326.3524305555557
Sangali,Sorgum(Jawar),Sangali-Sorgum(Jawar),2014-10-01,2156,2308.894097222222
Sangali,Sorgum(Jawar),Sangali-Sorgum(Jawar),2015-10-01,2244,2275.8940972222226
Sangali,Sorgum(Jawar),Sangali-Sorgum(Jawar),2016-10-01,2288,2367.644097222222
Sangali,Sorgum(Jawar),Sangali-Sorgum(Jawar),2014-09-01,2224,2429.9357638888887
Sangali,Sorgum(Jawar),Sangali-Sorgum(Jawar),2015-09-01,2253,2270.769097222222
Sangali,Sorgum(Jawar),Sangali-Sorgum(Jawar),2016-09-01,2275,2305.9774305555557
Sangali,Soybean,Sangali-Soybean,2015-04-01,3278,3427.1992712548576
Sangali,Soybean,Sangali-Soybean,2016-04-01,4048,3032.2219891027808
Sangali,Soybean,Sangali-Soybean,2015-08-01,3288,3168.141940816602
Sangali,Soybean,Sangali-Soybean,2016-08-01,3703,3200.1838980217312
Sangali,Soybean,Sangali-Soybean,2014-12-01,3218,3242.717818671291
Sangali,Soybean,Sangali-Soybean,2015-12-01,3677,3303.3831505452536
Sangali,Soybean,Sangali-Soybean,2015-02-01,3215,3314.6558272362536
Sangali,Soybean,Sangali-Soybean,2016-02-01,3617,3178.8374946364343
Sangali,Soybean,Sangali-Soybean,2015-01-01,3241,3403.690340964342
Sangali,Soybean,Sangali-Soybean,2016-01-01,3680,3442.741458093819
Sangali,Soybean,Sangali-Soybean,2015-07-01,3485,3480.367963654194
Sangali,Soybean,Sangali-Soybean,2016-07-01,3893,3515.6061498193117
Sangali,Soybean,Sangali-Soybean,2015-06-01,3705,3550.7605353038944
Sangali,Soybean,Sangali-Soybean,2016-06-01,3901,3601.3342460069825
Sangali,Soybean,Sangali-Soybean,2015-03-01,3263,3641.013868240475
Sangali,Soybean,Sangali-Soybean,2016-03-01,3700,3656.642695160319
Sangali,Soybean,Sangali-Soybean,2015-05-01,3692,3681.9505006819963
Sangali,Soybean,Sangali-Soybean,2016-05-01,3869,3716.434480722296
Sangali,Soybean,Sangali-Soybean,2014-11-01,3169,3758.5738770377375
Sangali,Soybean,Sangali-Soybean,2015-11-01,3642,3925.5442886785495
Sangali,Soybean,Sangali-Soybean,2014-10-01,2989,3566.86834485131
Sangali,Soybean,Sangali-Soybean,2015-10-01,3550,3624.867591909308
Sangali,Soybean,Sangali-Soybean,2016-10-01,3076,3887.8256764722464
Sangali,Soybean,Sangali-Soybean,2014-09-01,3162,3959.3338116730265
Sangali,Soybean,Sangali-Soybean,2015-09-01,3276,3685.1605067256532
Sangali,Soybean,Sangali-Soybean,2016-09-01,3400,3120.4800396387263
Sangali,Wheat(Husked),Sangali-Wheat(Husked),2015-04-01,2331,2174.3697916666665
Sangali,Wheat(Husked),Sangali-Wheat(Husked),2016-04-01,2462,2175.286458333333
Sangali,Wheat(Husked),Sangali-Wheat(Husked),2015-08-01,2487,2138.286458333333
Sangali,Wheat(Husked),Sangali-Wheat(Husked),2016-08-01,2411,2149.036458333333
Sangali,Wheat(Husked),Sangali-Wheat(Husked),2014-12-01,2266,2172.578125
Sangali,Wheat(Husked),Sangali-Wheat(Husked),2015-12-01,2692,2249.744791666667
Sangali,Wheat(Husked),Sangali-Wheat(Husked),2015-02-01,2196,2384.140625
Sangali,Wheat(Husked),Sangali-Wheat(Husked),2016-02-01,2513,2405.161458333333
Sangali,Wheat(Husked),Sangali-Wheat(Husked),2015-01-01,2227,2430.5781249999995
Sangali,Wheat(Husked),Sangali-Wheat(Husked),2016-01-01,2628,2466.3281249999995
Sangali,Wheat(Husked),Sangali-Wheat(Husked),2015-07-01,2476,2500.786458333333
Sangali,Wheat(Husked),Sangali-Wheat(Husked),2016-07-01,2388,2530.703125
Sangali,Wheat(Husked),Sangali-Wheat(Husked),2015-06-01,2405,2550.3697916666665
Sangali,Wheat(Husked),Sangali-Wheat(Husked),2016-06-01,2458,2562.286458333333
Sangali,Wheat(Husked),Sangali-Wheat(Husked),2015-03-01,2349,2570.286458333333
Sangali,Wheat(Husked),Sangali-Wheat(Husked),2016-03-01,2504,2575.036458333333
Sangali,Wheat(Husked),Sangali-Wheat(Husked),2015-05-01,2339,2573.578125
Sangali,Wheat(Husked),Sangali-Wheat(Husked),2016-05-01,2400,2566.744791666667
Sangali,Wheat(Husked),Sangali-Wheat(Husked),2014-11-01,2238,2539.140625
Sangali,Wheat(Husked),Sangali-Wheat(Husked),2015-11-01,2670,2536.161458333333
Sangali,Wheat(Husked),Sangali-Wheat(Husked),2014-10-01,2261,2491.5781249999995
Sangali,Wheat(Husked),Sangali-Wheat(Husked),2015-10-01,2648,2519.3281249999995
Sangali,Wheat(Husked),Sangali-Wheat(Husked),2016-10-01,2437,2412.786458333333
Sangali,Wheat(Husked),Sangali-Wheat(Husked),2014-09-01,2202,2454.703125
Sangali,Wheat(Husked),Sangali-Wheat(Husked),2015-09-01,2578,2431.3697916666665
Sangali,Wheat(Husked),Sangali-Wheat(Husked),2016-09-01,2459,2351.286458333333
Sangali,Wheat(Unhusked),Sangali-Wheat(Unhusked),2015-04-01,2842,3665.0694444444443
Sangali,Wheat(Unhusked),Sangali-Wheat(Unhusked),2016-04-01,3361,3788.6111111111113
Sangali,Wheat(Unhusked),Sangali-Wheat(Unhusked),2015-08-01,3507,3651.652777777778
Sangali,Wheat(Unhusked),Sangali-Wheat(Unhusked),2016-08-01,3866,3570.694444444445
Sangali,Wheat(Unhusked),Sangali-Wheat(Unhusked),2014-12-01,4281,4086.6527777777774
Sangali,Wheat(Unhusked),Sangali-Wheat(Unhusked),2015-12-01,4246,3787.944444444445
Sangali,Wheat(Unhusked),Sangali-Wheat(Unhusked),2015-02-01,3647,3449.7777777777774
Sangali,Wheat(Unhusked),Sangali-Wheat(Unhusked),2016-02-01,3521,3300.1944444444443
Sangali,Wheat(Unhusked),Sangali-Wheat(Unhusked),2015-01-01,4343,3441.7361111111104
Sangali,Wheat(Unhusked),Sangali-Wheat(Unhusked),2016-01-01,3867,3432.7777777777774
Sangali,Wheat(Unhusked),Sangali-Wheat(Unhusked),2015-07-01,3173,3411.486111111111
Sangali,Wheat(Unhusked),Sangali-Wheat(Unhusked),2016-07-01,4045,3386.402777777778
Sangali,Wheat(Unhusked),Sangali-Wheat(Unhusked),2015-06-01,3074,3392.0694444444443
Sangali,Wheat(Unhusked),Sangali-Wheat(Unhusked),2016-06-01,4001,3424.6111111111113
Sangali,Wheat(Unhusked),Sangali-Wheat(Unhusked),2015-03-01,2931,3471.652777777778
Sangali,Wheat(Unhusked),Sangali-Wheat(Unhusked),2016-03-01,3193,3535.694444444445
Sangali,Wheat(Unhusked),Sangali-Wheat(Unhusked),2015-05-01,2881,3610.6527777777774
Sangali,Wheat(Unhusked),Sangali-Wheat(Unhusked),2016-05-01,3491,3661.944444444445
Sangali,Wheat(Unhusked),Sangali-Wheat(Unhusked),2014-11-01,4186,3711.7777777777774
Sangali,Wheat(Unhusked),Sangali-Wheat(Unhusked),2015-11-01,4006,3819.1944444444443
Sangali,Wheat(Unhusked),Sangali-Wheat(Unhusked),2014-10-01,4053,4051.7361111111104
Sangali,Wheat(Unhusked),Sangali-Wheat(Unhusked),2015-10-01,3689,4359.777777777777
Sangali,Wheat(Unhusked),Sangali-Wheat(Unhusked),2016-10-01,3465,4283.486111111111
Sangali,Wheat(Unhusked),Sangali-Wheat(Unhusked),2014-09-01,4055,3745.402777777778
Sangali,Wheat(Unhusked),Sangali-Wheat(Unhusked),2015-09-01,3782,3241.0694444444443
Sangali,Wheat(Unhusked),Sangali-Wheat(Unhusked),2016-09-01,3631,3200.6111111111113
Sangamner,Bajri,Sangamner-Bajri,2015-04-01,1540,1467.6877394260819
Sangamner,Bajri,Sangamner-Bajri,2016-04-01,1866,1422.9827493323917
Sangamner,Bajri,Sangamner-Bajri,2015-08-01,1555,1526.5978166071063
Sangamner,Bajri,Sangamner-Bajri,2016-08-01,1838,1576.5038210185783
Sangamner,Bajri,Sangamner-Bajri,2014-12-01,1535,1555.6306101577115
Sangamner,Bajri,Sangamner-Bajri,2015-12-01,1551,1597.5225153949561
Sangamner,Bajri,Sangamner-Bajri,2015-02-01,1500,1495.0094553777074
Sangamner,Bajri,Sangamner-Bajri,2016-02-01,1550,1433.7189175589206
Sangamner,Bajri,Sangamner-Bajri,2015-01-01,1507,1501.5394521115147
Sangamner,Bajri,Sangamner-Bajri,2016-01-01,1570,1503.921935238464
Sangamner,Bajri,Sangamner-Bajri,2015-07-01,1452,1507.1670415665485
Sangamner,Bajri,Sangamner-Bajri,2016-07-01,1902,1511.8087759345683
Sangamner,Bajri,Sangamner-Bajri,2015-06-01,1555,1520.640394422394
Sangamner,Bajri,Sangamner-Bajri,2016-06-01,1780,1540.80934641087
Sangamner,Bajri,Sangamner-Bajri,2015-03-01,1500,1568.9472936860352
Sangamner,Bajri,Sangamner-Bajri,2016-03-01,1665,1592.936434136687
Sangamner,Bajri,Sangamner-Bajri,2015-05-01,1546,1620.6636084589297
Sangamner,Bajri,Sangamner-Bajri,2016-05-01,1905,1650.7732659081212
Sangamner,Bajri,Sangamner-Bajri,2014-11-01,1514,1659.4604954692552
Sangamner,Bajri,Sangamner-Bajri,2015-11-01,1556,1737.220454652562
Sangamner,Bajri,Sangamner-Bajri,2014-10-01,1413,1850.2151722331407
Sangamner,Bajri,Sangamner-Bajri,2015-10-01,1530,1721.531218472325
Sangamner,Bajri,Sangamner-Bajri,2016-10-01,1448,1974.264265192545
Sangamner,Bajri,Sangamner-Bajri,2014-09-01,1469,1786.9482509117277
Sangamner,Bajri,Sangamner-Bajri,2015-09-01,1522,1639.534091489585
Sangamner,Bajri,Sangamner-Bajri,2016-09-01,1641,1458.2300219627057
Sangamner,Gram,Sangamner-Gram,2015-04-01,3744,2039.0208333333335
Sangamner,Gram,Sangamner-Gram,2016-04-01,5087,1720.4791666666665
Sangamner,Gram,Sangamner-Gram,2015-08-01,4169,3071.9791666666665
Sangamner,Gram,Sangamner-Gram,2016-08-01,6202,3433.8541666666665
Sangamner,Gram,Sangamner-Gram,2014-12-01,3256,3686.2291666666665
Sangamner,Gram,Sangamner-Gram,2015-12-01,4169,3978.9791666666665
Sangamner,Gram,Sangamner-Gram,2015-02-01,3289,3764.3541666666665
Sangamner,Gram,Sangamner-Gram,2016-02-01,4058,3658.3125
Sangamner,Gram,Sangamner-Gram,2015-01-01,3238,3743.354166666667
Sangamner,Gram,Sangamner-Gram,2016-01-01,4085,3829.8125000000005
Sangamner,Gram,Sangamner-Gram,2015-07-01,3874,3903.1458333333335
Sangamner,Gram,Sangamner-Gram,2016-07-01,6995,3970.479166666667
Sangamner,Gram,Sangamner-Gram,2015-06-01,4029,4034.0208333333335
Sangamner,Gram,Sangamner-Gram,2016-06-01,5381,4121.479166666666
Sangamner,Gram,Sangamner-Gram,2015-03-01,3425,4233.979166666666
Sangamner,Gram,Sangamner-Gram,2016-03-01,4181,4346.854166666666
Sangamner,Gram,Sangamner-Gram,2015-05-01,3875,4533.229166666666
Sangamner,Gram,Sangamner-Gram,2016-05-01,5232,4747.979166666666
Sangamner,Gram,Sangamner-Gram,2014-11-01,3238,4520.354166666667
Sangamner,Gram,Sangamner-Gram,2015-11-01,4400,5001.3125
Sangamner,Gram,Sangamner-Gram,2014-10-01,2350,5100.354166666667
Sangamner,Gram,Sangamner-Gram,2015-10-01,4751,5181.8125
Sangamner,Gram,Sangamner-Gram,2016-10-01,8386,7024.145833333333
Sangamner,Gram,Sangamner-Gram,2014-09-01,2313,6003.479166666667
Sangamner,Gram,Sangamner-Gram,2015-09-01,4308,5001.020833333333
Sangamner,Gram,Sangamner-Gram,2016-09-01,5275,7756.479166666666
Sangamner,Maize,Sangamner-Maize,2015-04-01,1402,1342.8999299037027
Sangamner,Maize,Sangamner-Maize,2015-08-01,1450,1338.020918606324
Sangamner,Maize,Sangamner-Maize,2016-08-01,1550,1329.0632351645652
Sangamner,Maize,Sangamner-Maize,2014-12-01,1330,1335.2948061467077
Sangamner,Maize,Sangamner-Maize,2015-12-01,1440,1309.230844073784
Sangamner,Maize,Sangamner-Maize,2015-02-01,1310,1424.4358974172844
Sangamner,Maize,Sangamner-Maize,2016-02-01,1459,1411.6307801903872
Sangamner,Maize,Sangamner-Maize,2015-01-01,1325,1386.1357662639118
Sangamner,Maize,Sangamner-Maize,2016-01-01,1440,1394.5068052032814
Sangamner,Maize,Sangamner-Maize,2015-07-01,1353,1403.877371180188
Sangamner,Maize,Sangamner-Maize,2015-06-01,1325,1414.8721685930923
Sangamner,Maize,Sangamner-Maize,2016-06-01,1551,1422.618503134001
Sangamner,Maize,Sangamner-Maize,2015-03-01,1375,1424.9090859283563
Sangamner,Maize,Sangamner-Maize,2016-03-01,1412,1427.6161383216847
Sangamner,Maize,Sangamner-Maize,2015-05-01,1373,1438.9857583736646
Sangamner,Maize,Sangamner-Maize,2014-11-01,1359,1451.1883176235917
Sangamner,Maize,Sangamner-Maize,2015-11-01,1450,1458.143359926451
Sangamner,Maize,Sangamner-Maize,2014-10-01,1310,1462.7661724750587
Sangamner,Maize,Sangamner-Maize,2015-10-01,1390,1429.7544278675819
Sangamner,Maize,Sangamner-Maize,2016-10-01,1418,1433.5854246866386
Sangamner,Maize,Sangamner-Maize,2015-09-01,1604,1632.3623055624828
Sangamner,Maize,Sangamner-Maize,2016-09-01,1615,1473.396797543139
Sangamner,Pomegranate,Sangamner-Pomegranate,2015-04-01,7250,5106.1841931116105
Sangamner,Pomegranate,Sangamner-Pomegranate,2016-04-01,5341,5200.8892515978105
Sangamner,Pomegranate,Sangamner-Pomegranate,2015-08-01,4339,5466.463473235144
Sangamner,Pomegranate,Sangamner-Pomegranate,2016-08-01,7398,7220.268804045969
Sangamner,Pomegranate,Sangamner-Pomegranate,2014-12-01,7438,7113.096409006925
Sangamner,Pomegranate,Sangamner-Pomegranate,2015-12-01,6333,5455.6627267166
Sangamner,Pomegranate,Sangamner-Pomegranate,2015-02-01,5688,6495.778525841137
Sangamner,Pomegranate,Sangamner-Pomegranate,2016-02-01,6745,7412.415901713822
Sangamner,Pomegranate,Sangamner-Pomegranate,2015-01-01,7500,6429.072148944979
Sangamner,Pomegranate,Sangamner-Pomegranate,2016-01-01,6598,6420.574555226596
Sangamner,Pomegranate,Sangamner-Pomegranate,2015-07-01,5283,6337.381040139798
Sangamner,Pomegranate,Sangamner-Pomegranate,2016-07-01,7335,6343.806050024427
Sangamner,Pomegranate,Sangamner-Pomegranate,2015-06-01,5667,6380.9053006485865
Sangamner,Pomegranate,Sangamner-Pomegranate,2016-06-01,6269,6295.058878254585
Sangamner,Pomegranate,Sangamner-Pomegranate,2015-03-01,6125,6169.29449122252
Sangamner,Pomegranate,Sangamner-Pomegranate,2016-03-01,5963,6147.615264321474
Sangamner,Pomegranate,Sangamner-Pomegranate,2015-05-01,5911,6257.628014217025
Sangamner,Pomegranate,Sangamner-Pomegranate,2016-05-01,4786,6469.487533703142
Sangamner,Pomegranate,Sangamner-Pomegranate,2014-11-01,7000,6323.971812178073
Sangamner,Pomegranate,Sangamner-Pomegranate,2015-11-01,7900,5460.650114628072
Sangamner,Pomegranate,Sangamner-Pomegranate,2014-10-01,6531,5205.471037870187
Sangamner,Pomegranate,Sangamner-Pomegranate,2015-10-01,7905,7102.626060828575
Sangamner,Pomegranate,Sangamner-Pomegranate,2016-10-01,6491,8798.91916135253
Sangamner,Pomegranate,Sangamner-Pomegranate,2014-09-01,5596,10816.196625508346
Sangamner,Pomegranate,Sangamner-Pomegranate,2015-09-01,6993,6846.2651895847775
Sangamner,Pomegranate,Sangamner-Pomegranate,2016-09-01,7503,5169.035696236623
Sangamner,Sorgum(Jawar),Sangamner-Sorgum(Jawar),2015-04-01,2054,1735.1049572136196
Sangamner,Sorgum(Jawar),Sangamner-Sorgum(Jawar),2016-04-01,1891,1830.768414413614
Sangamner,Sorgum(Jawar),Sangamner-Sorgum(Jawar),2015-08-01,1654,1971.5669909698458
Sangamner,Sorgum(Jawar),Sangamner-Sorgum(Jawar),2016-08-01,1704,1841.1169243496015
Sangamner,Sorgum(Jawar),Sangamner-Sorgum(Jawar),2014-12-01,1865,1507.2427159209449
Sangamner,Sorgum(Jawar),Sangamner-Sorgum(Jawar),2015-12-01,1835,1853.1705283965737
Sangamner,Sorgum(Jawar),Sangamner-Sorgum(Jawar),2015-02-01,1913,1795.0257523586781
Sangamner,Sorgum(Jawar),Sangamner-Sorgum(Jawar),2016-02-01,1863,1887.0533057170392
Sangamner,Sorgum(Jawar),Sangamner-Sorgum(Jawar),2015-01-01,1575,1809.2872683828907
Sangamner,Sorgum(Jawar),Sangamner-Sorgum(Jawar),2016-01-01,1887,1801.3091114335402
Sangamner,Sorgum(Jawar),Sangamner-Sorgum(Jawar),2015-07-01,1776,1813.0883798090215
Sangamner,Sorgum(Jawar),Sangamner-Sorgum(Jawar),2016-07-01,1700,1824.0322390798585
Sangamner,Sorgum(Jawar),Sangamner-Sorgum(Jawar),2015-06-01,1858,1823.1550595199826
Sangamner,Sorgum(Jawar),Sangamner-Sorgum(Jawar),2016-06-01,1798,1817.5578185188674
Sangamner,Sorgum(Jawar),Sangamner-Sorgum(Jawar),2015-03-01,1750,1812.3782820700737
Sangamner,Sorgum(Jawar),Sangamner-Sorgum(Jawar),2016-03-01,1779,1811.5011025101976
Sangamner,Sorgum(Jawar),Sangamner-Sorgum(Jawar),2015-05-01,1888,1805.8203205986179
Sangamner,Sorgum(Jawar),Sangamner-Sorgum(Jawar),2016-05-01,1927,1804.7342887625807
Sangamner,Sorgum(Jawar),Sangamner-Sorgum(Jawar),2014-11-01,1994,1824.7718933977649
Sangamner,Sorgum(Jawar),Sangamner-Sorgum(Jawar),2015-11-01,1833,1737.3017532185595
Sangamner,Sorgum(Jawar),Sangamner-Sorgum(Jawar),2014-10-01,1663,1846.6613168293593
Sangamner,Sorgum(Jawar),Sangamner-Sorgum(Jawar),2015-10-01,1651,1743.1398182763753
Sangamner,Sorgum(Jawar),Sangamner-Sorgum(Jawar),2016-10-01,1687,1735.5012644568337
Sangamner,Sorgum(Jawar),Sangamner-Sorgum(Jawar),2014-09-01,1675,1879.172270490979
Sangamner,Sorgum(Jawar),Sangamner-Sorgum(Jawar),2015-09-01,1760,1812.7962239545282
Sangamner,Sorgum(Jawar),Sangamner-Sorgum(Jawar),2016-09-01,1750,1857.189606203107
Sangamner,Wheat(Husked),Sangamner-Wheat(Husked),2015-04-01,1734,1563.1480260723383
Sangamner,Wheat(Husked),Sangamner-Wheat(Husked),2016-04-01,1796,1419.8194680456716
Sangamner,Wheat(Husked),Sangamner-Wheat(Husked),2015-08-01,1738,1595.010905395295
Sangamner,Wheat(Husked),Sangamner-Wheat(Husked),2016-08-01,1853,1666.9665511739722
Sangamner,Wheat(Husked),Sangamner-Wheat(Husked),2014-12-01,1618,1637.613277674096
Sangamner,Wheat(Husked),Sangamner-Wheat(Husked),2015-12-01,1745,1698.4199972500553
Sangamner,Wheat(Husked),Sangamner-Wheat(Husked),2015-02-01,1695,1773.5263162188717
Sangamner,Wheat(Husked),Sangamner-Wheat(Husked),2016-02-01,1801,1734.761672469932
Sangamner,Wheat(Husked),Sangamner-Wheat(Husked),2015-01-01,1690,1742.8006620887897
Sangamner,Wheat(Husked),Sangamner-Wheat(Husked),2016-01-01,1858,1756.4902084856917
Sangamner,Wheat(Husked),Sangamner-Wheat(Husked),2015-07-01,1752,1768.8401050822856
Sangamner,Wheat(Husked),Sangamner-Wheat(Husked),2016-07-01,1738,1780.310856497427
Sangamner,Wheat(Husked),Sangamner-Wheat(Husked),2015-06-01,1746,1782.8226998730051
Sangamner,Wheat(Husked),Sangamner-Wheat(Husked),2016-06-01,1822,1783.4925247731594
Sangamner,Wheat(Husked),Sangamner-Wheat(Husked),2015-03-01,1788,1790.3582299997402
Sangamner,Wheat(Husked),Sangamner-Wheat(Husked),2016-03-01,1742,1797.8100320139563
Sangamner,Wheat(Husked),Sangamner-Wheat(Husked),2015-05-01,1778,1800.4056035020535
Sangamner,Wheat(Husked),Sangamner-Wheat(Husked),2016-05-01,1880,1804.633873184277
Sangamner,Wheat(Husked),Sangamner-Wheat(Husked),2014-11-01,1633,1727.8986816852766
Sangamner,Wheat(Husked),Sangamner-Wheat(Husked),2015-11-01,1833,1796.788906433678
Sangamner,Wheat(Husked),Sangamner-Wheat(Husked),2014-10-01,1425,1842.781352489834
Sangamner,Wheat(Husked),Sangamner-Wheat(Husked),2015-10-01,1790,1832.9468269535685
Sangamner,Wheat(Husked),Sangamner-Wheat(Husked),2016-10-01,1757,1754.7055380325414
Sangamner,Wheat(Husked),Sangamner-Wheat(Husked),2014-09-01,1537,1898.1104816396617
Sangamner,Wheat(Husked),Sangamner-Wheat(Husked),2015-09-01,1753,1845.8774673528262
Sangamner,Wheat(Husked),Sangamner-Wheat(Husked),2016-09-01,1815,1750.6124949868386
Sangola,Pomegranate,Sangola-Pomegranate,2015-04-01,4063,2536.6577084131013
Sangola,Pomegranate,Sangola-Pomegranate,2016-04-01,1973,2191.2445567666377
Sangola,Pomegranate,Sangola-Pomegranate,2015-08-01,3352,3002.946299164568
Sangola,Pomegranate,Sangola-Pomegranate,2016-08-01,4678,3939.058163981768
Sangola,Pomegranate,Sangola-Pomegranate,2014-12-01,3413,3091.00732464506
Sangola,Pomegranate,Sangola-Pomegranate,2015-12-01,2746,3529.6587023496904
Sangola,Pomegranate,Sangola-Pomegranate,2015-02-01,3374,3968.9269207523203
Sangola,Pomegranate,Sangola-Pomegranate,2016-02-01,3142,4736.159637325317
Sangola,Pomegranate,Sangola-Pomegranate,2015-01-01,3057,3622.239755444016
Sangola,Pomegranate,Sangola-Pomegranate,2016-01-01,3163,3605.412908553524
Sangola,Pomegranate,Sangola-Pomegranate,2015-07-01,3338,3581.9889355868595
Sangola,Pomegranate,Sangola-Pomegranate,2016-07-01,4138,3576.7279363109237
Sangola,Pomegranate,Sangola-Pomegranate,2015-06-01,3692,3523.241110338915
Sangola,Pomegranate,Sangola-Pomegranate,2016-06-01,3585,3392.175422028112
Sangola,Pomegranate,Sangola-Pomegranate,2015-03-01,3811,3239.3141652884337
Sangola,Pomegranate,Sangola-Pomegranate,2016-03-01,2762,3169.251016200977
Sangola,Pomegranate,Sangola-Pomegranate,2015-05-01,3969,3198.186512218621
Sangola,Pomegranate,Sangola-Pomegranate,2016-05-01,2398,3286.9554365094036
Sangola,Pomegranate,Sangola-Pomegranate,2014-11-01,3354,2876.456613780611
Sangola,Pomegranate,Sangola-Pomegranate,2015-11-01,3618,2299.887512784359
Sangola,Pomegranate,Sangola-Pomegranate,2014-10-01,2653,2188.493558466805
Sangola,Pomegranate,Sangola-Pomegranate,2015-10-01,4107,3500.922339426973
Sangola,Pomegranate,Sangola-Pomegranate,2016-10-01,4447,4440.464414457288
Sangola,Pomegranate,Sangola-Pomegranate,2014-09-01,2674,4991.626875316975
Sangola,Pomegranate,Sangola-Pomegranate,2015-09-01,3714,4618.917869208449
Sangola,Pomegranate,Sangola-Pomegranate,2016-09-01,4869,3672.99832036986
Satara,Bitter Gourd,Satara-Bitter Gourd,2015-04-01,2863,7577.3177504089745
Satara,Bitter Gourd,Satara-Bitter Gourd,2016-04-01,4685,3464.348306932837
Satara,Bitter Gourd,Satara-Bitter Gourd,2015-08-01,2337,4280.531010338874
Satara,Bitter Gourd,Satara-Bitter Gourd,2016-08-01,2981,3296.2108045009554
Satara,Bitter Gourd,Satara-Bitter Gourd,2014-12-01,3408,3640.0069295253984
Satara,Bitter Gourd,Satara-Bitter Gourd,2015-12-01,3356,3127.857439387865
Satara,Bitter Gourd,Satara-Bitter Gourd,2015-02-01,3618,2921.0239869047136
Satara,Bitter Gourd,Satara-Bitter Gourd,2016-02-01,4071,2460.1276736613127
Satara,Bitter Gourd,Satara-Bitter Gourd,2015-01-01,4000,2806.578551908918
Satara,Bitter Gourd,Satara-Bitter Gourd,2016-01-01,3750,2770.7742535885636
Satara,Bitter Gourd,Satara-Bitter Gourd,2015-07-01,3402,2758.930991712608
Satara,Bitter Gourd,Satara-Bitter Gourd,2016-07-01,5486,2766.8918597947895
Satara,Bitter Gourd,Satara-Bitter Gourd,2015-06-01,3661,2818.0296527956034
Satara,Bitter Gourd,Satara-Bitter Gourd,2016-06-01,5825,2922.854285227486
Satara,Bitter Gourd,Satara-Bitter Gourd,2015-03-01,3762,3077.6794437912986
Satara,Bitter Gourd,Satara-Bitter Gourd,2016-03-01,4613,3245.9165081881474
Satara,Bitter Gourd,Satara-Bitter Gourd,2015-05-01,2941,3412.5064964300614
Satara,Bitter Gourd,Satara-Bitter Gourd,2016-05-01,5067,3519.4880143029295
Satara,Bitter Gourd,Satara-Bitter Gourd,2014-11-01,3064,3581.78725454318
Satara,Bitter Gourd,Satara-Bitter Gourd,2015-11-01,2203,4025.741582641722
Satara,Bitter Gourd,Satara-Bitter Gourd,2014-10-01,2284,4835.407522108972
Satara,Bitter Gourd,Satara-Bitter Gourd,2015-10-01,1927,4408.565973000104
Satara,Bitter Gourd,Satara-Bitter Gourd,2016-10-01,1615,4448.999241779944
Satara,Bitter Gourd,Satara-Bitter Gourd,2014-09-01,3310,3529.355855390786
Satara,Bitter Gourd,Satara-Bitter Gourd,2015-09-01,1231,2955.3828446459174
